Timestamp,WH AMBIENT,COLD WATER INLET
2024-02-29 20:52:30,68.0,69.62
2024-02-29 20:53:30,68.0,69.62
2024-02-29 20:54:30,68.0,69.8
2024-02-29 20:55:30,67.82,69.98
2024-02-29 20:56:30,68.0,69.98
2024-02-29 20:57:30,67.82,69.98
2024-02-29 20:58:30,67.82,69.98
2024-02-29 20:59:30,67.82,69.98
2024-02-29 21:00:30,67.82,70.16
2024-02-29 21:01:31,67.82,70.16
2024-02-29 21:02:31,67.82,70.16
2024-02-29 21:03:31,67.82,70.16
2024-02-29 21:04:31,67.82,70.34
2024-02-29 21:05:31,67.82,70.88
2024-02-29 21:06:31,67.82,70.52
2024-02-29 21:07:31,67.82,70.88
2024-02-29 21:08:31,67.64,70.88
2024-02-29 21:09:31,67.64,70.88
2024-02-29 21:10:31,67.64,71.06
2024-02-29 21:11:31,67.64,70.88
2024-02-29 21:12:31,67.64,70.88
2024-02-29 21:13:31,67.64,70.88
2024-02-29 21:14:31,67.64,70.88
2024-02-29 21:15:31,67.64,70.88
2024-02-29 21:16:31,67.82,70.88
2024-02-29 21:17:31,67.82,70.88
2024-02-29 21:18:32,67.82,71.06
2024-02-29 21:19:32,67.82,71.06
2024-02-29 21:20:32,67.82,71.06
2024-02-29 21:21:32,67.82,71.06
2024-02-29 21:22:32,67.82,71.06
2024-02-29 21:23:32,67.82,70.88
2024-02-29 21:24:32,67.82,70.88
2024-02-29 21:25:32,67.82,70.88
2024-02-29 21:26:32,67.82,71.06
2024-02-29 21:27:32,67.82,71.06
2024-02-29 21:28:32,68.0,71.06
2024-02-29 21:29:32,68.0,71.06
2024-02-29 21:30:32,68.0,70.88
2024-02-29 21:31:32,68.0,70.88
2024-02-29 21:32:32,68.0,70.88
2024-02-29 21:33:32,67.82,71.24
2024-02-29 21:34:32,67.82,70.88
2024-02-29 21:35:32,67.82,70.88
2024-02-29 21:36:33,67.82,71.06
2024-02-29 21:37:33,67.82,71.06
2024-02-29 21:38:33,67.82,70.88
2024-02-29 21:39:33,67.82,71.24
2024-02-29 21:40:33,67.64,71.06
2024-02-29 21:41:33,67.82,71.06
2024-02-29 21:42:33,67.82,71.06
2024-02-29 21:43:33,67.82,71.06
2024-02-29 21:44:33,67.82,70.88
2024-02-29 21:45:33,67.82,70.88
2024-02-29 21:46:33,68.0,70.88
2024-02-29 21:47:33,68.18,70.88
2024-02-29 21:48:33,68.18,70.88
2024-02-29 21:49:33,68.18,70.88
2024-02-29 21:50:33,68.36,71.06
2024-02-29 21:51:33,68.36,71.06
2024-02-29 21:52:33,68.36,71.06
2024-02-29 21:53:34,68.54,71.06
2024-02-29 21:54:34,68.72,71.06
2024-02-29 21:55:34,68.72,71.06
2024-02-29 21:56:34,68.9,71.06
2024-02-29 21:57:34,69.08,71.06
2024-02-29 21:58:34,69.08,71.06
2024-02-29 21:59:34,69.08,71.06
2024-02-29 22:00:34,69.26,71.06
2024-02-29 22:01:34,69.26,71.06
2024-02-29 22:02:34,69.26,71.06
2024-02-29 22:03:34,69.44,71.06
2024-02-29 22:04:34,69.44,71.06
2024-02-29 22:05:34,69.62,71.06
2024-02-29 22:06:34,69.62,71.06
2024-02-29 22:07:34,69.62,71.06
2024-02-29 22:08:34,69.62,71.06
2024-02-29 22:09:34,69.8,71.24
2024-02-29 22:10:34,69.98,71.06
2024-02-29 22:11:35,69.98,71.06
2024-02-29 22:12:35,69.98,71.06
2024-02-29 22:13:35,69.98,71.06
2024-02-29 22:14:35,69.98,71.06
2024-02-29 22:15:35,69.98,71.24
2024-02-29 22:16:35,69.98,71.24
2024-02-29 22:17:35,69.98,71.24
2024-02-29 22:18:35,70.16,71.24
2024-02-29 22:19:35,70.16,71.24
2024-02-29 22:20:35,70.16,71.24
2024-02-29 22:21:35,70.34,71.24
2024-02-29 22:22:35,70.52,71.24
2024-02-29 22:23:35,70.52,71.24
2024-02-29 22:24:35,70.52,71.24
2024-02-29 22:25:35,70.34,71.24
2024-02-29 22:26:35,70.16,71.24
2024-02-29 22:27:35,70.16,71.24
2024-02-29 22:28:36,70.16,71.24
2024-02-29 22:29:36,70.16,71.24
2024-02-29 22:30:36,69.98,71.24
2024-02-29 22:31:36,69.98,71.24
2024-02-29 22:32:36,69.98,71.24
2024-02-29 22:33:36,69.98,71.06
2024-02-29 22:34:36,69.98,70.88
2024-02-29 22:35:36,69.98,70.7
2024-02-29 22:36:36,69.98,70.52
2024-02-29 22:37:36,69.98,70.34
2024-02-29 22:38:36,69.98,69.98
2024-02-29 22:39:36,69.8,69.62
2024-02-29 22:40:36,69.62,69.44
2024-02-29 22:41:36,69.62,69.44
2024-02-29 22:42:36,69.62,69.44
2024-02-29 22:43:36,69.62,69.44
2024-02-29 22:44:36,69.62,69.44
2024-02-29 22:45:36,69.62,69.44
2024-02-29 22:46:36,69.62,69.62
2024-02-29 22:47:37,69.62,69.62
2024-02-29 22:48:37,69.8,69.44
2024-02-29 22:49:37,69.98,69.62
2024-02-29 22:50:37,69.8,69.62
2024-02-29 22:51:37,69.8,69.62
2024-02-29 22:52:37,69.98,69.62
2024-02-29 22:53:37,69.98,69.62
2024-02-29 22:54:37,69.98,69.62
2024-02-29 22:55:37,69.98,69.8
2024-02-29 22:56:37,69.98,69.8
2024-02-29 22:57:37,69.98,69.62
2024-02-29 22:58:37,69.8,69.8
2024-02-29 22:59:37,69.62,69.8
2024-02-29 23:00:37,69.8,69.98
2024-02-29 23:01:37,69.8,69.98
2024-02-29 23:02:37,69.8,69.98
2024-02-29 23:03:37,69.8,69.98
2024-02-29 23:04:37,69.62,69.98
2024-02-29 23:05:38,69.62,69.98
2024-02-29 23:06:38,69.44,69.98
2024-02-29 23:07:38,69.26,69.98
2024-02-29 23:08:38,69.08,69.98
2024-02-29 23:09:38,69.08,70.16
2024-02-29 23:10:38,68.72,70.16
2024-02-29 23:11:38,68.72,70.34
2024-02-29 23:12:38,68.72,70.34
2024-02-29 23:13:38,68.36,70.52
2024-02-29 23:14:38,68.36,70.52
2024-02-29 23:15:38,68.36,70.52
2024-02-29 23:16:38,68.36,70.52
2024-02-29 23:17:38,68.36,70.52
2024-02-29 23:18:38,68.36,70.34
2024-02-29 23:19:38,68.18,70.7
2024-02-29 23:20:38,68.18,70.52
2024-02-29 23:21:38,68.0,70.52
2024-02-29 23:22:38,67.82,70.7
2024-02-29 23:23:38,67.82,70.7
2024-02-29 23:24:39,67.64,70.7
2024-02-29 23:25:39,67.64,70.52
2024-02-29 23:26:39,67.64,70.52
2024-02-29 23:27:39,67.46,70.52
2024-02-29 23:28:39,67.46,70.52
2024-02-29 23:29:39,67.46,70.52
2024-02-29 23:30:39,67.46,70.52
2024-02-29 23:31:39,67.46,70.52
2024-02-29 23:32:39,67.46,70.52
2024-02-29 23:33:39,67.28,70.34
2024-02-29 23:34:39,67.46,70.52
2024-02-29 23:35:39,67.28,70.34
2024-02-29 23:36:39,67.46,70.34
2024-02-29 23:37:39,67.28,70.34
2024-02-29 23:38:39,67.46,70.34
2024-02-29 23:39:39,67.46,70.34
2024-02-29 23:40:39,67.64,70.34
2024-02-29 23:41:40,67.64,70.16
2024-02-29 23:42:40,67.82,70.16
2024-02-29 23:43:40,67.82,70.16
2024-02-29 23:44:40,67.82,70.16
2024-02-29 23:45:40,68.0,70.16
2024-02-29 23:46:40,68.0,70.16
2024-02-29 23:47:40,68.18,70.16
2024-02-29 23:48:40,68.36,70.16
2024-02-29 23:49:40,68.36,70.16
2024-02-29 23:50:40,68.54,70.16
2024-02-29 23:51:40,68.72,70.16
2024-02-29 23:52:40,68.72,70.16
2024-02-29 23:53:40,68.72,70.16
2024-02-29 23:54:40,68.72,70.16
2024-02-29 23:55:40,68.9,70.16
2024-02-29 23:56:40,69.08,70.16
2024-02-29 23:57:40,69.08,70.16
2024-02-29 23:58:40,69.08,70.16
2024-02-29 23:59:40,69.26,70.16
2024-03-01 00:00:41,69.44,70.16
2024-03-01 00:01:41,69.44,70.16
2024-03-01 00:02:41,69.44,70.16
2024-03-01 00:03:41,69.44,70.16
2024-03-01 00:04:41,69.62,70.16
2024-03-01 00:05:41,69.44,70.16
2024-03-01 00:06:41,69.62,70.16
2024-03-01 00:07:41,69.62,70.16
2024-03-01 00:08:41,69.62,70.16
2024-03-01 00:09:41,69.62,70.16
2024-03-01 00:10:41,69.62,70.16
2024-03-01 00:11:41,69.8,70.16
2024-03-01 00:12:41,69.8,70.16
2024-03-01 00:13:41,69.8,70.16
2024-03-01 00:14:41,69.8,70.16
2024-03-01 00:15:41,69.8,70.16
2024-03-01 00:16:41,69.98,70.16
2024-03-01 00:17:41,69.98,70.16
2024-03-01 00:18:42,69.98,70.16
2024-03-01 00:19:42,69.98,70.16
2024-03-01 00:20:42,69.98,70.16
2024-03-01 00:21:42,69.98,70.16
2024-03-01 00:22:42,69.98,70.16
2024-03-01 00:23:42,69.98,70.16
2024-03-01 00:24:42,69.98,70.16
2024-03-01 00:25:42,69.98,70.16
2024-03-01 00:26:42,69.98,70.16
2024-03-01 00:27:42,69.98,70.16
2024-03-01 00:28:42,69.98,70.16
2024-03-01 00:29:42,69.98,70.16
2024-03-01 00:30:42,69.98,70.16
2024-03-01 00:31:42,69.98,70.16
2024-03-01 00:32:42,69.98,70.16
2024-03-01 00:33:42,69.98,70.16
2024-03-01 00:34:42,69.98,70.16
2024-03-01 00:35:42,69.98,70.16
2024-03-01 00:36:43,69.98,70.16
2024-03-01 00:37:43,69.98,70.16
2024-03-01 00:38:43,69.98,70.16
2024-03-01 00:39:43,69.8,70.16
2024-03-01 00:40:43,69.62,70.16
2024-03-01 00:41:43,69.62,70.16
2024-03-01 00:42:43,69.62,70.16
2024-03-01 00:43:43,69.44,70.16
2024-03-01 00:44:43,69.44,70.16
2024-03-01 00:45:43,69.44,70.16
2024-03-01 00:46:43,69.08,70.16
2024-03-01 00:47:43,69.08,70.16
2024-03-01 00:48:43,68.9,70.16
2024-03-01 00:49:43,68.72,70.16
2024-03-01 00:50:43,68.54,70.16
2024-03-01 00:51:43,68.36,69.98
2024-03-01 00:52:43,68.36,69.98
2024-03-01 00:53:43,68.18,69.98
2024-03-01 00:54:44,68.18,69.98
2024-03-01 00:55:44,68.0,69.98
2024-03-01 00:56:44,68.0,69.98
2024-03-01 00:57:44,67.82,69.98
2024-03-01 00:58:44,68.0,70.16
2024-03-01 00:59:44,67.82,70.16
2024-03-01 01:00:44,67.82,70.16
2024-03-01 01:01:44,67.64,70.16
2024-03-01 01:02:44,67.46,70.34
2024-03-01 01:03:44,67.46,70.34
2024-03-01 01:04:44,67.28,70.16
2024-03-01 01:05:44,67.28,70.16
2024-03-01 01:06:44,67.28,70.16
2024-03-01 01:07:44,67.28,70.34
2024-03-01 01:08:44,67.28,70.34
2024-03-01 01:09:44,67.28,70.52
2024-03-01 01:10:45,67.28,70.52
2024-03-01 01:11:45,67.1,70.34
2024-03-01 01:12:45,67.1,70.34
2024-03-01 01:13:45,67.28,70.52
2024-03-01 01:14:45,67.1,70.7
2024-03-01 01:15:45,67.28,70.7
2024-03-01 01:16:45,67.28,70.7
2024-03-01 01:17:45,67.28,70.16
2024-03-01 01:18:45,67.28,70.16
2024-03-01 01:19:45,67.28,70.16
2024-03-01 01:20:45,67.28,70.16
2024-03-01 01:21:45,67.46,70.16
2024-03-01 01:22:45,67.64,70.16
2024-03-01 01:23:45,67.82,70.16
2024-03-01 01:24:45,67.82,70.16
2024-03-01 01:25:45,68.0,70.16
2024-03-01 01:26:45,68.18,70.16
2024-03-01 01:27:46,68.18,70.16
2024-03-01 01:28:46,68.36,70.16
2024-03-01 01:29:46,68.36,70.16
2024-03-01 01:30:46,68.72,69.98
2024-03-01 01:31:46,68.72,70.16
2024-03-01 01:32:46,68.72,70.16
2024-03-01 01:33:46,68.9,70.16
2024-03-01 01:34:46,69.08,70.16
2024-03-01 01:35:46,69.08,70.16
2024-03-01 01:36:46,69.08,70.16
2024-03-01 01:37:46,69.26,70.16
2024-03-01 01:38:46,69.44,69.98
2024-03-01 01:39:46,69.44,69.98
2024-03-01 01:40:46,69.44,69.98
2024-03-01 01:41:46,69.62,69.98
2024-03-01 01:42:46,69.62,69.98
2024-03-01 01:43:46,69.62,69.98
2024-03-01 01:44:46,69.62,69.98
2024-03-01 01:45:46,69.62,69.98
2024-03-01 01:46:47,69.62,69.98
2024-03-01 01:47:47,69.62,69.98
2024-03-01 01:48:47,69.62,69.98
2024-03-01 01:49:47,69.62,69.98
2024-03-01 01:50:47,69.8,70.16
2024-03-01 01:51:47,69.62,70.16
2024-03-01 01:52:47,69.8,69.98
2024-03-01 01:53:47,69.8,69.98
2024-03-01 01:54:47,69.8,70.16
2024-03-01 01:55:47,69.8,70.16
2024-03-01 01:56:47,69.8,70.16
2024-03-01 01:57:47,69.8,70.16
2024-03-01 01:58:47,69.98,70.34
2024-03-01 01:59:47,69.8,70.34
2024-03-01 02:00:47,69.98,70.34
2024-03-01 02:01:47,69.8,70.34
2024-03-01 02:02:47,69.98,70.34
2024-03-01 02:03:47,69.8,70.34
2024-03-01 02:04:48,69.8,70.34
2024-03-01 02:05:48,69.8,70.52
2024-03-01 02:06:48,69.8,70.52
2024-03-01 02:07:48,69.8,70.52
2024-03-01 02:08:48,69.8,70.52
2024-03-01 02:09:48,69.98,70.52
2024-03-01 02:10:48,69.98,70.52
2024-03-01 02:11:48,69.98,70.52
2024-03-01 02:12:48,69.98,70.52
2024-03-01 02:13:48,69.98,70.52
2024-03-01 02:14:48,69.98,70.52
2024-03-01 02:15:48,69.98,70.52
2024-03-01 02:16:48,69.98,70.52
2024-03-01 02:17:48,69.98,70.52
2024-03-01 02:18:48,69.98,70.52
2024-03-01 02:19:48,69.98,70.52
2024-03-01 02:20:49,69.98,70.52
2024-03-01 02:21:49,69.98,70.52
2024-03-01 02:22:49,69.8,70.52
2024-03-01 02:23:49,69.62,70.52
2024-03-01 02:24:49,69.62,70.52
2024-03-01 02:25:49,69.44,70.52
2024-03-01 02:26:49,69.44,70.34
2024-03-01 02:27:49,69.44,70.34
2024-03-01 02:28:49,69.26,70.34
2024-03-01 02:29:49,69.08,70.34
2024-03-01 02:30:49,68.9,70.34
2024-03-01 02:31:49,68.9,70.34
2024-03-01 02:32:49,68.72,70.52
2024-03-01 02:33:49,68.72,70.34
2024-03-01 02:34:49,68.72,70.34
2024-03-01 02:35:49,68.72,70.34
2024-03-01 02:36:49,68.72,70.16
2024-03-01 02:37:49,68.36,70.34
2024-03-01 02:38:50,68.36,70.16
2024-03-01 02:39:50,68.36,70.16
2024-03-01 02:40:50,68.36,70.16
2024-03-01 02:41:50,68.36,70.16
2024-03-01 02:42:50,68.36,70.16
2024-03-01 02:43:50,68.36,70.16
2024-03-01 02:44:50,68.36,70.16
2024-03-01 02:45:50,68.36,70.16
2024-03-01 02:46:50,68.36,70.16
2024-03-01 02:47:50,68.36,70.16
2024-03-01 02:48:50,68.36,70.16
2024-03-01 02:49:50,68.18,69.98
2024-03-01 02:50:50,68.18,69.98
2024-03-01 02:51:50,68.18,69.98
2024-03-01 02:52:50,68.36,69.98
2024-03-01 02:53:50,68.18,69.98
2024-03-01 02:54:50,68.18,69.98
2024-03-01 02:55:51,68.36,69.98
2024-03-01 02:56:51,68.36,69.98
2024-03-01 02:57:51,68.36,69.98
2024-03-01 02:58:51,68.36,69.98
2024-03-01 02:59:51,68.36,69.98
2024-03-01 03:00:51,68.36,69.98
2024-03-01 03:01:51,68.36,69.98
2024-03-01 03:02:51,68.36,69.98
2024-03-01 03:03:51,68.36,69.98
2024-03-01 03:04:51,68.36,69.98
2024-03-01 03:05:51,68.36,69.8
2024-03-01 03:06:51,68.36,69.8
2024-03-01 03:07:51,68.36,69.8
2024-03-01 03:08:51,68.36,69.8
2024-03-01 03:09:51,68.36,69.8
2024-03-01 03:10:51,68.36,69.8
2024-03-01 03:11:51,68.36,69.8
2024-03-01 03:12:51,68.36,69.8
2024-03-01 03:13:52,68.36,69.8
2024-03-01 03:14:52,68.54,69.62
2024-03-01 03:15:52,68.36,69.62
2024-03-01 03:16:52,68.54,69.62
2024-03-01 03:17:52,68.36,69.62
2024-03-01 03:18:52,68.36,69.62
2024-03-01 03:19:52,68.36,69.62
2024-03-01 03:20:52,68.36,69.62
2024-03-01 03:21:52,68.36,69.62
2024-03-01 03:22:52,68.36,69.62
2024-03-01 03:23:52,68.36,69.62
2024-03-01 03:24:52,68.36,69.62
2024-03-01 03:25:52,68.54,69.62
2024-03-01 03:26:52,68.36,69.62
2024-03-01 03:27:52,68.36,69.62
2024-03-01 03:28:52,68.36,69.62
2024-03-01 03:29:52,68.36,69.62
2024-03-01 03:30:52,68.36,69.62
2024-03-01 03:31:53,68.36,69.62
2024-03-01 03:32:53,68.36,69.62
2024-03-01 03:33:53,68.36,69.62
2024-03-01 03:34:53,68.36,69.62
2024-03-01 03:35:53,68.36,69.62
2024-03-01 03:36:53,68.36,69.62
2024-03-01 03:37:53,68.36,69.62
2024-03-01 03:38:53,68.36,69.62
2024-03-01 03:39:53,68.36,69.62
2024-03-01 03:40:53,68.36,69.62
2024-03-01 03:41:53,68.36,69.62
2024-03-01 03:42:53,68.54,69.62
2024-03-01 03:43:53,68.54,69.62
2024-03-01 03:44:53,68.72,69.62
2024-03-01 03:45:53,68.72,69.62
2024-03-01 03:46:53,68.72,69.62
2024-03-01 03:47:53,68.72,69.62
2024-03-01 03:48:53,68.9,69.62
2024-03-01 03:49:54,68.9,69.62
2024-03-01 03:50:54,68.9,69.62
2024-03-01 03:51:54,69.08,69.62
2024-03-01 03:52:54,69.08,69.62
2024-03-01 03:53:54,69.08,69.62
2024-03-01 03:54:54,69.26,69.62
2024-03-01 03:55:54,69.26,69.62
2024-03-01 03:56:54,69.44,69.62
2024-03-01 03:57:54,69.44,69.62
2024-03-01 03:58:54,69.44,69.62
2024-03-01 03:59:54,69.44,69.62
2024-03-01 04:00:54,69.44,69.62
2024-03-01 04:01:54,69.44,69.62
2024-03-01 04:02:54,69.44,69.62
2024-03-01 04:03:54,69.44,69.62
2024-03-01 04:04:54,69.44,69.62
2024-03-01 04:05:54,69.62,69.62
2024-03-01 04:06:54,69.62,69.62
2024-03-01 04:07:55,69.62,69.62
2024-03-01 04:08:55,69.62,69.62
2024-03-01 04:09:55,69.62,69.62
2024-03-01 04:10:55,69.62,69.62
2024-03-01 04:11:55,69.62,69.62
2024-03-01 04:12:55,69.62,69.62
2024-03-01 04:13:55,69.62,69.62
2024-03-01 04:14:55,69.62,69.62
2024-03-01 04:15:55,69.62,69.62
2024-03-01 04:16:55,69.62,69.62
2024-03-01 04:17:55,69.62,69.62
2024-03-01 04:18:55,69.8,69.62
2024-03-01 04:19:55,69.62,69.62
2024-03-01 04:20:55,69.62,69.62
2024-03-01 04:21:55,69.62,69.62
2024-03-01 04:22:55,69.44,69.62
2024-03-01 04:23:55,69.44,69.62
2024-03-01 04:24:55,69.44,69.62
2024-03-01 04:25:56,69.44,69.62
2024-03-01 04:26:56,69.44,69.62
2024-03-01 04:27:56,69.44,69.62
2024-03-01 04:28:56,69.44,69.62
2024-03-01 04:29:56,69.44,69.62
2024-03-01 04:30:56,69.44,69.62
2024-03-01 04:31:56,69.44,69.62
2024-03-01 04:32:56,69.62,69.62
2024-03-01 04:33:56,69.44,69.62
2024-03-01 04:34:56,69.44,69.62
2024-03-01 04:35:56,69.44,69.62
2024-03-01 04:36:56,69.44,69.62
2024-03-01 04:37:56,69.44,69.62
2024-03-01 04:38:56,69.44,69.62
2024-03-01 04:39:56,69.62,69.62
2024-03-01 04:40:56,69.62,69.62
2024-03-01 04:41:56,69.62,69.62
2024-03-01 04:42:56,69.62,69.62
2024-03-01 04:43:56,69.62,69.62
2024-03-01 04:44:56,69.62,69.62
2024-03-01 04:45:56,69.62,69.62
2024-03-01 04:46:57,69.62,69.62
2024-03-01 04:47:57,69.62,69.62
2024-03-01 04:48:57,69.62,69.62
2024-03-01 04:49:57,69.44,69.62
2024-03-01 04:50:57,69.44,69.62
2024-03-01 04:51:57,69.44,69.62
2024-03-01 04:52:57,69.44,69.62
2024-03-01 04:53:57,69.44,69.62
2024-03-01 04:54:57,69.26,69.62
2024-03-01 04:55:57,69.26,69.62
2024-03-01 04:56:57,69.08,69.62
2024-03-01 04:57:57,69.08,69.62
2024-03-01 04:58:57,68.9,69.62
2024-03-01 04:59:57,68.9,69.62
2024-03-01 05:00:57,68.9,69.62
2024-03-01 05:01:57,68.9,69.62
2024-03-01 05:02:57,68.72,69.62
2024-03-01 05:03:57,68.72,69.62
2024-03-01 05:04:58,68.9,69.62
2024-03-01 05:05:58,68.72,69.62
2024-03-01 05:06:58,68.72,69.62
2024-03-01 05:07:58,68.72,69.62
2024-03-01 05:08:58,68.72,69.62
2024-03-01 05:09:58,68.72,69.62
2024-03-01 05:10:58,68.72,69.62
2024-03-01 05:11:58,68.72,69.62
2024-03-01 05:12:58,68.54,69.62
2024-03-01 05:13:58,68.54,69.62
2024-03-01 05:14:58,68.54,69.62
2024-03-01 05:15:58,68.36,69.62
2024-03-01 05:16:58,68.36,69.44
2024-03-01 05:17:58,68.36,69.44
2024-03-01 05:18:58,68.36,69.44
2024-03-01 05:19:58,68.18,69.44
2024-03-01 05:20:58,68.18,69.44
2024-03-01 05:21:58,68.18,69.44
2024-03-01 05:22:59,68.0,69.44
2024-03-01 05:23:59,67.82,69.44
2024-03-01 05:24:59,67.82,69.44
2024-03-01 05:25:59,67.64,69.44
2024-03-01 05:26:59,67.64,69.44
2024-03-01 05:27:59,67.64,69.44
2024-03-01 05:28:59,67.64,69.44
2024-03-01 05:29:59,67.64,69.44
2024-03-01 05:30:59,67.64,69.44
2024-03-01 05:31:59,67.82,69.44
2024-03-01 05:32:59,68.0,69.44
2024-03-01 05:33:59,68.0,69.44
2024-03-01 05:34:59,68.18,69.44
2024-03-01 05:35:59,67.82,69.44
2024-03-01 05:36:59,67.28,69.44
2024-03-01 05:37:59,67.28,69.26
2024-03-01 05:38:59,67.46,69.26
2024-03-01 05:39:59,67.46,69.26
2024-03-01 05:40:59,67.46,69.26
2024-03-01 05:42:00,67.46,69.26
2024-03-01 05:43:00,67.28,69.26
2024-03-01 05:44:00,67.28,69.26
2024-03-01 05:45:00,67.28,69.08
2024-03-01 05:46:00,67.1,69.08
2024-03-01 05:47:00,67.1,69.08
2024-03-01 05:48:00,67.28,69.08
2024-03-01 05:49:00,67.28,69.08
2024-03-01 05:50:00,67.28,69.08
2024-03-01 05:51:00,67.28,69.08
2024-03-01 05:52:00,67.46,69.08
2024-03-01 05:53:00,67.46,69.08
2024-03-01 05:54:00,67.46,69.08
2024-03-01 05:55:00,67.46,69.08
2024-03-01 05:56:00,67.46,69.08
2024-03-01 05:57:00,67.64,69.08
2024-03-01 05:58:00,67.64,69.08
2024-03-01 05:59:00,67.64,69.08
2024-03-01 06:00:00,67.64,69.08
2024-03-01 06:01:01,67.64,69.08
2024-03-01 06:02:01,67.64,69.08
2024-03-01 06:03:01,67.82,69.08
2024-03-01 06:04:01,67.64,69.08
2024-03-01 06:05:01,67.82,69.08
2024-03-01 06:06:01,67.82,69.08
2024-03-01 06:07:01,67.82,69.08
2024-03-01 06:08:01,67.82,69.08
2024-03-01 06:09:01,67.82,69.08
2024-03-01 06:10:01,68.0,69.08
2024-03-01 06:11:01,68.0,69.08
2024-03-01 06:12:01,68.0,69.08
2024-03-01 06:13:01,68.0,68.9
2024-03-01 06:14:01,68.18,69.08
2024-03-01 06:15:01,68.18,69.08
2024-03-01 06:16:01,68.18,68.9
2024-03-01 06:17:01,68.18,68.9
2024-03-01 06:18:01,68.36,68.9
2024-03-01 06:19:02,68.36,68.9
2024-03-01 06:20:02,68.36,68.9
2024-03-01 06:21:02,68.36,68.9
2024-03-01 06:22:02,68.54,68.9
2024-03-01 06:23:02,68.54,68.9
2024-03-01 06:24:02,68.72,68.9
2024-03-01 06:25:02,68.54,68.9
2024-03-01 06:26:02,68.72,68.9
2024-03-01 06:27:02,68.72,68.9
2024-03-01 06:28:02,68.72,68.9
2024-03-01 06:29:02,68.72,68.9
2024-03-01 06:30:02,68.72,68.9
2024-03-01 06:31:02,68.72,68.9
2024-03-01 06:32:02,68.72,68.9
2024-03-01 06:33:02,68.72,68.9
2024-03-01 06:34:02,68.72,68.9
2024-03-01 06:35:02,68.9,68.9
2024-03-01 06:36:02,68.9,68.9
2024-03-01 06:37:02,69.08,68.9
2024-03-01 06:38:02,69.08,68.9
2024-03-01 06:39:02,69.08,68.9
2024-03-01 06:40:03,68.9,68.9
2024-03-01 06:41:03,69.08,68.9
2024-03-01 06:42:03,69.08,68.9
2024-03-01 06:43:03,68.9,68.9
2024-03-01 06:44:03,69.08,68.9
2024-03-01 06:45:03,69.08,68.9
2024-03-01 06:46:03,69.08,68.9
2024-03-01 06:47:03,69.08,68.9
2024-03-01 06:48:03,69.08,68.9
2024-03-01 06:49:03,69.08,68.9
2024-03-01 06:50:03,69.08,68.9
2024-03-01 06:51:03,69.08,68.9
2024-03-01 06:52:03,69.08,68.9
2024-03-01 06:53:03,69.08,68.9
2024-03-01 06:54:03,69.08,68.9
2024-03-01 06:55:03,69.08,68.9
2024-03-01 06:56:03,69.08,68.9
2024-03-01 06:57:03,69.08,68.9
2024-03-01 06:58:04,69.08,68.9
2024-03-01 06:59:04,69.08,69.08
2024-03-01 07:00:04,69.26,69.08
2024-03-01 07:01:04,69.08,68.9
2024-03-01 07:02:04,69.08,68.9
2024-03-01 07:03:04,69.08,68.9
2024-03-01 07:04:04,69.26,68.9
2024-03-01 07:05:04,69.08,69.08
2024-03-01 07:06:04,69.08,68.9
2024-03-01 07:07:04,69.08,68.9
2024-03-01 07:08:04,69.26,68.9
2024-03-01 07:09:04,69.08,69.08
2024-03-01 07:10:04,69.26,69.08
2024-03-01 07:11:04,69.26,68.9
2024-03-01 07:12:04,69.26,69.08
2024-03-01 07:13:04,69.08,69.08
2024-03-01 07:14:04,69.26,69.08
2024-03-01 07:15:04,69.26,69.08
2024-03-01 07:16:04,69.26,69.08
2024-03-01 07:17:05,69.26,69.08
2024-03-01 07:18:05,69.26,69.08
2024-03-01 07:19:05,69.26,69.08
2024-03-01 07:20:05,69.26,69.08
2024-03-01 07:21:05,69.26,69.08
2024-03-01 07:22:05,69.44,69.08
2024-03-01 07:23:05,69.44,69.08
2024-03-01 07:24:05,69.44,69.08
2024-03-01 07:25:05,69.44,69.08
2024-03-01 07:26:05,69.44,69.08
2024-03-01 07:27:05,69.44,69.08
2024-03-01 07:28:05,69.44,69.08
2024-03-01 07:29:05,69.44,69.08
2024-03-01 07:30:05,69.44,69.08
2024-03-01 07:31:05,69.44,69.08
2024-03-01 07:32:05,69.44,69.26
2024-03-01 07:33:05,69.44,69.08
2024-03-01 07:34:05,69.44,69.08
2024-03-01 07:35:06,69.44,69.08
2024-03-01 07:36:06,69.26,69.08
2024-03-01 07:37:06,69.08,69.08
2024-03-01 07:38:06,69.08,69.08
2024-03-01 07:39:06,69.08,69.08
2024-03-01 07:40:06,69.08,69.08
2024-03-01 07:41:06,68.9,69.08
2024-03-01 07:42:06,68.9,69.08
2024-03-01 07:43:06,68.72,69.08
2024-03-01 07:44:06,68.72,69.08
2024-03-01 07:45:06,68.72,69.08
2024-03-01 07:46:06,68.72,69.08
2024-03-01 07:47:06,68.54,69.08
2024-03-01 07:48:06,68.36,69.08
2024-03-01 07:49:06,68.36,69.08
2024-03-01 07:50:06,68.36,69.08
2024-03-01 07:51:06,68.36,69.08
2024-03-01 07:52:06,68.36,69.08
2024-03-01 07:53:07,68.36,69.08
2024-03-01 07:54:07,68.36,69.08
2024-03-01 07:55:07,68.36,69.08
2024-03-01 07:56:07,68.36,69.08
2024-03-01 07:57:07,68.18,69.08
